From	To
Q5TC84	CHEMBL3638334
Q5TCH4	CHEMBL4523986
Q5TCQ9	CHEMBL5212
Q5TCX8	CHEMBL3627584
Q5TCY1	CHEMBL1926492
Q5TFE4	CHEMBL4295852
Q5TGZ0	CHEMBL4105956
Q5U5Z8	CHEMBL3886062
Q5UAW9	CHEMBL4523875
Q5VST6	CHEMBL2189132
Q5VT25	CHEMBL4516
Q5VT66	CHEMBL3706559
Q5VTY9	CHEMBL4296243
Q5VU57	CHEMBL4523328
Q5VV17	CHEMBL4630832
Q5VVQ6	CHEMBL4630833
Q5VVY1	CHEMBL4630834
Q5VW38	CHEMBL4630835
Q5VWG9	CHEMBL4523329
Q5VWK5	CHEMBL4296013
Q5VWQ8	CHEMBL4523330
Q5VWZ2	CHEMBL2189133
Q5VYK3	CHEMBL4295853
Q5W0Z9	CHEMBL5169156
Q5XG87	CHEMBL4680033
Q5XXA6	CHEMBL2046267
Q5ZPR3	CHEMBL3712879
Q68CZ2	CHEMBL4295861
Q68DU8	CHEMBL4523340
Q693B1	CHEMBL4630837
Q6B0I6	CHEMBL6138
Q6DHV7	CHEMBL1795150
Q6DT37	CHEMBL5615
Q6DWJ6	CHEMBL3632455
Q6E213	CHEMBL2375204
Q6EIG7	CHEMBL2176856
Q6FI81	CHEMBL4523341
Q6GMR7	CHEMBL1628475
Q6GPI1	CHEMBL4523987
Q6GQQ9	CHEMBL4630838
Q6IQ20	CHEMBL4630839
Q6IQ23	CHEMBL4296241
Q6IQ55	CHEMBL3337327
Q6J4K2	CHEMBL3763001
Q6JQN1	CHEMBL4105816
Q6L8Q7	CHEMBL4523342
Q6N021	CHEMBL4523344
Q6N069	CHEMBL3430873
Q6NS38	CHEMBL5169164
Q6NV75	CHEMBL4523876
Q6NVY1	CHEMBL3817723
Q6NXG1	CHEMBL4295865
Q6NYC1	CHEMBL4523345
Q6P0Q8	CHEMBL2417355
Q6P179	CHEMBL5043
Q6P1M0	CHEMBL4327
Q6P2M8	CHEMBL3627592
Q6P2P2	CHEMBL4105724
Q6P3R8	CHEMBL5044
Q6P4F1	CHEMBL2926
Q6P587	CHEMBL4523346
Q6P5Z2	CHEMBL3627581
Q6P6C2	CHEMBL3621037
Q6P988	CHEMBL3714531
Q6PCB7	CHEMBL2052038
Q6PCT2	CHEMBL5169165
Q6PEY2	CHEMBL2095182
Q6PFW1	CHEMBL5046
Q6PH85	CHEMBL4295866
Q6PHR2	CHEMBL5047
Q6PIU1	CHEMBL2362996
Q6PIU2	CHEMBL5048
Q6PJP8	CHEMBL4105903
Q6PKC3	CHEMBL4630840
Q6PL18	CHEMBL2150837
Q6Q4G3	CHEMBL3831223
Q6QHF9	CHEMBL2105
Q6QNK2	CHEMBL4523877
Q6R327	CHEMBL1795179
Q6R6M4	CHEMBL3739248
Q6RI45	CHEMBL3769296
Q6SA08	CHEMBL4295868
Q6SZW1	CHEMBL4523350
Q6TGC4	CHEMBL3638347
Q6U736	CHEMBL4523878
Q6UB28	CHEMBL3831223
Q6UB35	CHEMBL4295869
Q6UVM3	CHEMBL4739693
Q6UW60	CHEMBL4861
Q6UWM9	CHEMBL4523985
Q6UWP7	CHEMBL5169167
Q6UWR7	CHEMBL6033
Q6UWV6	CHEMBL6058
Q6UXH0	CHEMBL4523352
Q6UXS9	CHEMBL3831289
Q6V1X1	CHEMBL4657
Q6VAB6	CHEMBL3627583
Q6VVX0	CHEMBL4523986
Q6W5P4	CHEMBL5162
Q6XQN6	CHEMBL4523354
Q6XUX3	CHEMBL1908386
Q6XZF7	CHEMBL4295871
Q6Y7W6	CHEMBL2331055
Q6YP21	CHEMBL2046260
Q6ZMB0	CHEMBL2321631
Q6ZMC9	CHEMBL4523355
Q6ZMT4	CHEMBL2163177
Q6ZMV9	CHEMBL3308907
Q6ZN16	CHEMBL1163127
Q6ZN17	CHEMBL4295873
Q6ZN18	CHEMBL3137287
Q6ZNB5	CHEMBL3721310
Q6ZQN7	CHEMBL2073690
Q6ZQW0	CHEMBL3627587
Q6ZSR9	CHEMBL4105933
Q6ZVD8	CHEMBL1275209
Q6ZWB6	CHEMBL4523356
Q6ZWH5	CHEMBL3108655
Q709F0	CHEMBL4105707
Q70CQ3	CHEMBL4523357
Q70EL2	CHEMBL4630841
Q70Z44	CHEMBL2094132
Q71DI3	CHEMBL4295875
Q71SY5	CHEMBL5169169
Q71U36	CHEMBL3661
Q76I76	CHEMBL3351198
Q76LX8	CHEMBL2346492
Q76MJ5	CHEMBL4105932
Q7KZF4	CHEMBL3879865
Q7KZI7	CHEMBL3831
Q7L0J3	CHEMBL1998
Q7L1I2	CHEMBL4665594
Q7L2E3	CHEMBL4105814
Q7L5A8	CHEMBL4879483
Q7L7X3	CHEMBL5261
Q7L8S5	CHEMBL4630842
Q7L9L4	CHEMBL4295878
Q7LBC6	CHEMBL3784906
Q7LBE3	CHEMBL4523359
Q7LFL8	CHEMBL5169170
Q7LG56	CHEMBL3301398
Q7RTN6	CHEMBL1795198
Q7RTR8	CHEMBL4523360
Q7RTT9	CHEMBL3509593
Q7RTX0	CHEMBL1613742
Q7RTX1	CHEMBL3832641
Q7Z2E3	CHEMBL4523362
Q7Z2H8	CHEMBL1914279
Q7Z2K8	CHEMBL5266
Q7Z2W4	CHEMBL4295879
Q7Z2W7	CHEMBL1075319
Q7Z3E1	CHEMBL2380188
Q7Z3S7	CHEMBL2363032
Q7Z3U7	CHEMBL4105804
Q7Z406	CHEMBL4105888
Q7Z418	CHEMBL2331042
Q7Z434	CHEMBL4523363
Q7Z449	CHEMBL4523986
Q7Z478	CHEMBL4105909
Q7Z4H4	CHEMBL5267
Q7Z4S6	CHEMBL5169171
Q7Z4V5	CHEMBL4523364
Q7Z4W1	CHEMBL2314
Q7Z5Q5	CHEMBL2010628
Q7Z5W3	CHEMBL3588740
Q7Z601	CHEMBL2069161
Q7Z602	CHEMBL4523879
Q7Z628	CHEMBL4295880
Q7Z6Z7	CHEMBL4295881
Q7Z739	CHEMBL5169172
Q7Z7B1	CHEMBL4523365
Q7Z7M1	CHEMBL4523880
Q86SG6	CHEMBL2417353
Q86SK9	CHEMBL1275210
Q86SM5	CHEMBL4523881
Q86SM8	CHEMBL4523882
Q86SP6	CHEMBL4523883
Q86SQ4	CHEMBL4523884
Q86SQ6	CHEMBL4523885
Q86SR1	CHEMBL4523371
Q86T24	CHEMBL5069376
Q86TI2	CHEMBL4793
Q86TP1	CHEMBL2079850
Q86TW2	CHEMBL4105885
Q86TX2	CHEMBL2189136
Q86U44	CHEMBL4739695
Q86U86	CHEMBL1795184
Q86UD5	CHEMBL5209631
Q86UE8	CHEMBL5404
Q86UL3	CHEMBL4523372
Q86UW1	CHEMBL2073724
Q86UX6	CHEMBL5405
Q86UY6	CHEMBL4523373
Q86V24	CHEMBL3392947
Q86V81	CHEMBL4296014
Q86V86	CHEMBL5407
Q86VH2	CHEMBL3879867
Q86VL8	CHEMBL1743127
Q86VW1	CHEMBL2073722
Q86VZ1	CHEMBL4523886
Q86VZ5	CHEMBL3611965
Q86W10	CHEMBL4523375
Q86W47	CHEMBL4523376
Q86W56	CHEMBL1795143
Q86WA6	CHEMBL3308924
Q86WV6	CHEMBL4523377
Q86X55	CHEMBL5406
Q86X76	CHEMBL4295883
Q86XE5	CHEMBL5996
Q86XK2	CHEMBL4879484
Q86XP0	CHEMBL2287
Q86XP1	CHEMBL4105940
Q86XP3	CHEMBL4105782
Q86Y07	CHEMBL1649059
Q86Y34	CHEMBL3559707
Q86Y39	CHEMBL2363065
Q86Y97	CHEMBL2321644
Q86YI8	CHEMBL1764945
Q86YT5	CHEMBL3769293
Q86YV6	CHEMBL5426
Q86YV9	CHEMBL4295884
Q86Z02	CHEMBL5427
Q86Z14	CHEMBL4630720
Q86Z14	CHEMBL4804255
Q8IU57	CHEMBL3831284
Q8IU80	CHEMBL1795139
Q8IU85	CHEMBL5073
Q8IUC8	CHEMBL4523392
Q8IUR0	CHEMBL4295892
Q8IUX4	CHEMBL2007626
Q8IV08	CHEMBL2769
Q8IV61	CHEMBL3638
Q8IV63	CHEMBL3430761
Q8IVH8	CHEMBL5432
Q8IVM8	CHEMBL2073721
Q8IVT2	CHEMBL4295893
Q8IVT5	CHEMBL1938215
Q8IVV7	CHEMBL5169174
Q8IVW4	CHEMBL1163117
Q8IW41	CHEMBL3094
Q8IWE4	CHEMBL4295894
Q8IWK6	CHEMBL4523887
Q8IWQ3	CHEMBL4574
Q8IWT0	CHEMBL5069379
Q8IWU9	CHEMBL5433
Q8IWW8	CHEMBL4947
Q8IXJ6	CHEMBL4462
Q8IXL6	CHEMBL4879492
Q8IXL7	CHEMBL3509604
Q8IXQ6	CHEMBL4295895
Q8IY17	CHEMBL2189129
Q8IY84	CHEMBL3542
Q8IYB8	CHEMBL3642
Q8IYD1	CHEMBL4105974
Q8IYL9	CHEMBL3714081
Q8IYT8	CHEMBL5435
Q8IYW5	CHEMBL5169175
Q8IZ08	CHEMBL3309102
Q8IZ83	CHEMBL4295896
Q8IZC6	CHEMBL2364188
Q8IZD2	CHEMBL4523393
Q8IZF2	CHEMBL4523888
Q8IZF3	CHEMBL4523889
Q8IZF4	CHEMBL4523890
Q8IZF5	CHEMBL4523891
Q8IZF7	CHEMBL4523892
Q8IZK6	CHEMBL4879493
Q8IZL9	CHEMBL3559690
Q8IZP9	CHEMBL4523893
Q8IZS8	CHEMBL2363032
Q8IZX4	CHEMBL3108641
Q8N118	CHEMBL6048
Q8N122	CHEMBL3120040
Q8N130	CHEMBL4295900
Q8N183	CHEMBL2363065
Q8N1C3	CHEMBL2093872
Q8N1C3	CHEMBL2109243
Q8N1Q1	CHEMBL3912
Q8N2K0	CHEMBL5516
Q8N371	CHEMBL4523396
Q8N3A8	CHEMBL3091262
Q8N474	CHEMBL5517
Q8N4C8	CHEMBL5518
Q8N539	CHEMBL4523397
Q8N543	CHEMBL4523398
Q8N568	CHEMBL5519
Q8N573	CHEMBL4295901
Q8N5C8	CHEMBL4295902
Q8N5K1	CHEMBL4523399
Q8N5S9	CHEMBL5256
Q8N5Y8	CHEMBL4105981
Q8N5Z0	CHEMBL2046259
Q8N680	CHEMBL5069373
Q8N6M0	CHEMBL4630843
Q8N6M6	CHEMBL3831223
Q8N6P7	CHEMBL4804251
Q8N6T7	CHEMBL2163182
Q8N6U8	CHEMBL4523894
Q8N752	CHEMBL5520
Q8N884	CHEMBL4105728
Q8N8A2	CHEMBL4105772
Q8N8U2	CHEMBL3879857
Q8NA19	CHEMBL1287624
Q8NB16	CHEMBL1938217
Q8NB46	CHEMBL4105922
Q8NB78	CHEMBL1938208
Q8NB90	CHEMBL2311230
Q8NBP7	CHEMBL2929
Q8NBS9	CHEMBL4739698
Q8NCC3	CHEMBL4986
Q8NCG5	CHEMBL2239
Q8NCG7	CHEMBL5521
Q8NCL4	CHEMBL4523400
Q8NCM2	CHEMBL2362996
Q8NCP5	CHEMBL5069367
Q8NCQ2	CHEMBL3351201
Q8ND76	CHEMBL3885550
Q8ND76	CHEMBL4106161
Q8ND76	CHEMBL4296115
Q8ND76	CHEMBL4523634
Q8ND76	CHEMBL4523637
Q8NDF8	CHEMBL4680036
Q8NDH3	CHEMBL3831223
Q8NDV2	CHEMBL4523895
Q8NE63	CHEMBL1075167
Q8NEB9	CHEMBL1075165
Q8NEC5	CHEMBL1628462
Q8NER1	CHEMBL4794
Q8NER5	CHEMBL5642
Q8NET8	CHEMBL5522
Q8NEV1	CHEMBL3832943
Q8NEV4	CHEMBL5546
Q8NEZ4	CHEMBL2189113
Q8NF37	CHEMBL4295903
Q8NFD2	CHEMBL5547
Q8NFF2	CHEMBL5209636
Q8NFF5	CHEMBL3879869
Q8NFI3	CHEMBL5172
Q8NFJ5	CHEMBL4523896
Q8NFJ6	CHEMBL5548
Q8NFM4	CHEMBL2097167
Q8NFN8	CHEMBL4523897
Q8NFP7	CHEMBL4295904
Q8NFU5	CHEMBL4523401
Q8NFU7	CHEMBL4523402
Q8NFV4	CHEMBL2189134
Q8NG66	CHEMBL5638
Q8NG68	CHEMBL5549
Q8NGU9	CHEMBL4523898
Q8NHB7	CHEMBL3721312
Q8NHM5	CHEMBL3779760
Q8NHU3	CHEMBL3112379
Q8NHU6	CHEMBL4105828
Q8NI17	CHEMBL4630894
Q8NI60	CHEMBL5550
Q8NI77	CHEMBL4523403
Q8TAA3	CHEMBL2364701
Q8TAA3	CHEMBL3831201
Q8TAC2	CHEMBL4630845
Q8TAE7	CHEMBL2362996
Q8TAF3	CHEMBL3430885
Q8TAV3	CHEMBL2406897
Q8TAX0	CHEMBL4523406
Q8TB45	CHEMBL4105866
Q8TBC4	CHEMBL2016430
Q8TBE9	CHEMBL2401602
Q8TBX8	CHEMBL1770034
Q8TC07	CHEMBL4295905
Q8TCC7	CHEMBL1641348
Q8TCD5	CHEMBL3751653
Q8TCG1	CHEMBL2146355
Q8TCG2	CHEMBL3220
Q8TCT0	CHEMBL1764936
Q8TCT1	CHEMBL6113
Q8TCT7	CHEMBL4105912
Q8TCT8	CHEMBL4105833
Q8TCT9	CHEMBL4523407
Q8TCU5	CHEMBL4787
Q8TCW9	CHEMBL5649
Q8TD08	CHEMBL5198
Q8TD19	CHEMBL5257
Q8TD43	CHEMBL1628469
Q8TDB8	CHEMBL4295906
Q8TDC3	CHEMBL5650
Q8TDD5	CHEMBL1293243
Q8TDN1	CHEMBL2362996
Q8TDN2	CHEMBL2362996
Q8TDN7	CHEMBL3351194
Q8TDQ0	CHEMBL4630879
Q8TDR2	CHEMBL5651
Q8TDS4	CHEMBL3785
Q8TDS5	CHEMBL1628461
Q8TDS7	CHEMBL4523899
Q8TDT2	CHEMBL4523900
Q8TDU6	CHEMBL5409
Q8TDU9	CHEMBL1628473
Q8TDV0	CHEMBL3085617
Q8TDV2	CHEMBL4523901
Q8TDV5	CHEMBL5652
Q8TDX5	CHEMBL4105941
Q8TDX6	CHEMBL2040705
Q8TDX7	CHEMBL4849
Q8TE04	CHEMBL3407326
Q8TE23	CHEMBL1613741
Q8TEA1	CHEMBL5169179
Q8TEK3	CHEMBL1795117
Q8TET4	CHEMBL2520
Q8TF66	CHEMBL4295907
Q8TF76	CHEMBL1075163
Q8WTQ7	CHEMBL1075133
Q8WTS6	CHEMBL5523
Q8WTT0	CHEMBL2176855
Q8WTV0	CHEMBL1914272
Q8WTW3	CHEMBL4105805
Q8WU08	CHEMBL6150
Q8WUH6	CHEMBL4295908
Q8WUI4	CHEMBL2716
Q8WUK0	CHEMBL2052033
Q8WUM9	CHEMBL4295909
Q8WUW1	CHEMBL3758062
Q8WVB3	CHEMBL5169180
Q8WVY7	CHEMBL3317333
Q8WW43	CHEMBL2094135
Q8WWL7	CHEMBL2094127
Q8WWQ0	CHEMBL2176773
Q8WWR8	CHEMBL4174
Q8WWT9	CHEMBL3712947
Q8WWX8	CHEMBL1744524
Q8WXA8	CHEMBL4296091
Q8WXB1	CHEMBL3588741
Q8WXD0	CHEMBL1628482
Q8WXE1	CHEMBL4106138
Q8WXI2	CHEMBL1938216
Q8WXI7	CHEMBL3580482
Q8WXR4	CHEMBL5654
Q8WXS5	CHEMBL4296110
Q8WY07	CHEMBL5209633
Q8WYB5	CHEMBL3774300
Q8WYN0	CHEMBL5169181
Q8WYR1	CHEMBL3430881
Q8WZA0	CHEMBL4296296
Q8WZA1	CHEMBL2321629
Q8WZA2	CHEMBL2029198
Q92499	CHEMBL2010634
Q92508	CHEMBL5169186
Q92519	CHEMBL4523417
Q92523	CHEMBL2216739
Q92542	CHEMBL3418
Q92547	CHEMBL3175
Q92551	CHEMBL4523418
Q92560	CHEMBL1293314
Q92564	CHEMBL4295914
Q92569	CHEMBL3559703
Q92570	CHEMBL1961792
Q92583	CHEMBL4295915
Q92597	CHEMBL4295916
Q92598	CHEMBL3706560
Q92600	CHEMBL4105961
Q92608	CHEMBL4105810
Q92616	CHEMBL3706558
Q92630	CHEMBL4376
Q92633	CHEMBL3819
Q92688	CHEMBL4295917
Q92696	CHEMBL5249
Q92698	CHEMBL2146297
Q92729	CHEMBL1961785
Q92731	CHEMBL242
Q92736	CHEMBL4403
Q92743	CHEMBL4523419
Q92753	CHEMBL3091268
Q92769	CHEMBL1937
Q92772	CHEMBL5728
Q92793	CHEMBL5747
Q92794	CHEMBL3774298
Q92800	CHEMBL2189116
Q92806	CHEMBL3038490
Q92820	CHEMBL2223
Q92824	CHEMBL2826
Q92830	CHEMBL5501
Q92831	CHEMBL5500
Q92835	CHEMBL1781870
Q92841	CHEMBL4105760
Q92843	CHEMBL4677
Q92844	CHEMBL4523420
Q92847	CHEMBL4616
Q92851	CHEMBL5037
Q92854	CHEMBL4630887
Q92876	CHEMBL4448
Q92887	CHEMBL5748
Q92888	CHEMBL4295918
Q92889	CHEMBL3883316
Q92905	CHEMBL4105809
Q92915	CHEMBL4739699
Q92918	CHEMBL5749
Q92934	CHEMBL3817
Q92945	CHEMBL1795105
Q92947	CHEMBL3817721
Q92952	CHEMBL2369
Q92953	CHEMBL2321618
Q92959	CHEMBL2073703
Q92993	CHEMBL5750
Q92994	CHEMBL4523421
Q92995	CHEMBL3407324
Q92997	CHEMBL6028
Q93008	CHEMBL2406899
Q93009	CHEMBL2157850
Q93084	CHEMBL2401
Q93086	CHEMBL4942
Q93088	CHEMBL4328
Q93096	CHEMBL1075169
Q93100	CHEMBL2111324
Q969D9	CHEMBL3712931
Q969F8	CHEMBL5413
Q969H4	CHEMBL4296242
Q969M7	CHEMBL4523422
Q969N4	CHEMBL4523902
Q969P6	CHEMBL2362989
Q969S8	CHEMBL5103
Q969T7	CHEMBL4295921
Q969U7	CHEMBL3885624
Q969V1	CHEMBL5038
Q969Z3	CHEMBL4523423
Q96A54	CHEMBL3392946
Q96AD5	CHEMBL3822353
Q96AE4	CHEMBL4295922
Q96AG4	CHEMBL2216743
Q96AM1	CHEMBL4523903
Q96AV8	CHEMBL4630726
Q96B36	CHEMBL1255161
Q96B86	CHEMBL4630886
Q96BD0	CHEMBL2073679
Q96BI3	CHEMBL2094135
Q96BR1	CHEMBL6186
Q96BZ4	CHEMBL4879501
Q96C00	CHEMBL5069365
Q96C36	CHEMBL4295923
Q96C86	CHEMBL1949488
Q96CA5	CHEMBL1075127
Q96CH1	CHEMBL4523904
Q96CX2	CHEMBL4523424
Q96D31	CHEMBL2384891
Q96D53	CHEMBL5753
Q96DB2	CHEMBL3310
Q96DC9	CHEMBL4630847
Q96DT7	CHEMBL5069372
Q96EB6	CHEMBL4506
Q96EG1	CHEMBL2189124
Q96EP0	CHEMBL4296109
Q96ES7	CHEMBL4523425
Q96F10	CHEMBL3509592
Q96F24	CHEMBL4295924
Q96F46	CHEMBL3580485
Q96FE5	CHEMBL3712965
Q96FI4	CHEMBL4523426
Q96FJ0	CHEMBL4630848
Q96FL8	CHEMBL1743126
Q96FL9	CHEMBL4523427
Q96FW1	CHEMBL4523428
Q96G61	CHEMBL4296042
Q96G91	CHEMBL4867
Q96GD4	CHEMBL2185
Q96GG9	CHEMBL4105838
Q96GW9	CHEMBL4739700
Q96GX5	CHEMBL4105826
Q96HE7	CHEMBL1671609
Q96HI0	CHEMBL4802012
Q96HS1	CHEMBL4802013
Q96I25	CHEMBL4680038
Q96IV0	CHEMBL4523429
Q96IY4	CHEMBL3419
Q96J02	CHEMBL4295925
Q96J66	CHEMBL2073702
Q96J92	CHEMBL1795196
Q96JB2	CHEMBL4105842
Q96JB6	CHEMBL4295926
Q96JH7	CHEMBL4630849
Q96JM7	CHEMBL1287623
Q96JP5	CHEMBL4739701
Q96K76	CHEMBL2157851
Q96KB5	CHEMBL4896
Q96KK3	CHEMBL2362996
Q96KN8	CHEMBL4630850
Q96KQ7	CHEMBL6032
Q96KS0	CHEMBL3028
Q96L34	CHEMBL5754
Q96L42	CHEMBL2362996
Q96L73	CHEMBL3588738
Q96LA8	CHEMBL1275221
Q96LA9	CHEMBL4523430
Q96LB0	CHEMBL4523905
Q96LB1	CHEMBL5849
Q96LB2	CHEMBL5850
Q96LC7	CHEMBL4303061
Q96LD8	CHEMBL1741207
Q96LI5	CHEMBL4105957
Q96MU7	CHEMBL5169187
Q96MW5	CHEMBL4105880
Q96NT5	CHEMBL1795188
Q96NX5	CHEMBL5258
Q96NY8	CHEMBL3712928
Q96NZ9	CHEMBL4879502
Q96P09	CHEMBL5851
Q96P11	CHEMBL4802014
Q96P20	CHEMBL1741208
Q96P65	CHEMBL5852
Q96P66	CHEMBL4523906
Q96P67	CHEMBL4523907
Q96P68	CHEMBL2150840
Q96P69	CHEMBL4523908
Q96PC2	CHEMBL4523431
Q96PD4	CHEMBL4630880
Q96PD7	CHEMBL5853
Q96PE1	CHEMBL4523909
Q96PF2	CHEMBL6014
Q96PH1	CHEMBL1926497
Q96PN6	CHEMBL5854
Q96PN8	CHEMBL3414416
Q96PR1	CHEMBL2363009
Q96PY6	CHEMBL5855
Q96Q04	CHEMBL4523432
Q96Q15	CHEMBL1795195
Q96Q40	CHEMBL5856
Q96Q83	CHEMBL3112376
Q96Q89	CHEMBL2021752
Q96QE3	CHEMBL1741209
Q96QK1	CHEMBL2216744
Q96QT4	CHEMBL1250412
Q96QU1	CHEMBL6112
Q96QZ7	CHEMBL4295927
Q96RD7	CHEMBL3779756
Q96RG2	CHEMBL6054
Q96RI0	CHEMBL4691
Q96RI1	CHEMBL2047
Q96RI8	CHEMBL4523910
Q96RI9	CHEMBL4523911
Q96RJ0	CHEMBL5857
Q96RJ3	CHEMBL4630882
Q96RP8	CHEMBL2773
Q96RR4	CHEMBL5284
Q96RU2	CHEMBL2157853
Q96RU8	CHEMBL4524042
Q96S37	CHEMBL6120
Q96S38	CHEMBL1795193
Q96S44	CHEMBL1938223
Q96S53	CHEMBL2069163
Q96SB4	CHEMBL4375
Q96SN7	CHEMBL4888450
Q96SQ9	CHEMBL4523986
Q96SW2	CHEMBL3763008
Q96T53	CHEMBL3588729
Q96T54	CHEMBL4523433
Q96T60	CHEMBL4523434
Q96T88	CHEMBL2424510
Q99062	CHEMBL1996
Q99075	CHEMBL3286070
Q99250	CHEMBL4187
Q99259	CHEMBL2614
Q99418	CHEMBL5995
Q99436	CHEMBL3347256
Q99439	CHEMBL4295930
Q99460	CHEMBL2364701
Q99466	CHEMBL3407321
Q99489	CHEMBL5887
Q99497	CHEMBL5169188
Q99500	CHEMBL3892
Q99504	CHEMBL4296245
Q99518	CHEMBL3542432
Q99519	CHEMBL2726
Q99523	CHEMBL3091
Q99527	CHEMBL5872
Q99536	CHEMBL4802015
Q99538	CHEMBL4244
Q99542	CHEMBL1938214
Q99549	CHEMBL1741210
Q99558	CHEMBL5888
Q99570	CHEMBL2189144
Q99571	CHEMBL2104
Q99572	CHEMBL4805
Q99593	CHEMBL1687681
Q99594	CHEMBL4523435
Q99598	CHEMBL4524025
Q99619	CHEMBL3325308
Q99623	CHEMBL4295931
Q99627	CHEMBL4296015
Q99640	CHEMBL3984
Q99650	CHEMBL4630885
Q99661	CHEMBL5967
Q99677	CHEMBL5968
Q99678	CHEMBL4523912
Q99679	CHEMBL4523913
Q99680	CHEMBL4523914
Q99683	CHEMBL5285
Q99685	CHEMBL4191
Q99700	CHEMBL1795085
Q99705	CHEMBL344
Q99707	CHEMBL2150844
Q99714	CHEMBL4159
Q99720	CHEMBL287
Q99733	CHEMBL3886061
Q99735	CHEMBL1743185
Q99741	CHEMBL2311228
Q99755	CHEMBL5969
Q99757	CHEMBL2189153
Q99759	CHEMBL5970
Q99788	CHEMBL3540
Q99795	CHEMBL3712927
Q99807	CHEMBL4630851
Q99808	CHEMBL1997
Q99814	CHEMBL1744522
Q99816	CHEMBL6157
Q99828	CHEMBL4879503
Q99835	CHEMBL5971
Q99836	CHEMBL5919
Q99873	CHEMBL5524
Q99884	CHEMBL3317335
Q99895	CHEMBL2386
Q99928	CHEMBL3885573
Q99928	CHEMBL3885577
Q99943	CHEMBL3583
Q99952	CHEMBL3351197
Q99972	CHEMBL4105967
Q99986	CHEMBL1293199
Q99988	CHEMBL3120039
Q9BPV8	CHEMBL3321651
Q9BPW8	CHEMBL4295933
Q9BPW9	CHEMBL5974
Q9BPX1	CHEMBL3712868
Q9BPZ2	CHEMBL4523440
Q9BPZ7	CHEMBL4523999
Q9BQ31	CHEMBL2362996
Q9BQ51	CHEMBL3713006
Q9BQ69	CHEMBL4295934
Q9BQA1	CHEMBL3108649
Q9BQB4	CHEMBL3580487
Q9BQB6	CHEMBL1930
Q9BQE3	CHEMBL3797011
Q9BQE9	CHEMBL4630852
Q9BQF6	CHEMBL1741213
Q9BQI3	CHEMBL6029
Q9BQT8	CHEMBL4680040
Q9BR01	CHEMBL1743298
Q9BRA2	CHEMBL4295935
Q9BRQ5	CHEMBL4888461
Q9BRQ6	CHEMBL4105993
Q9BRS2	CHEMBL5975
Q9BRS8	CHEMBL4739702
Q9BRX8	CHEMBL3879824
Q9BSD7	CHEMBL4295936
Q9BSJ8	CHEMBL3621033
Q9BSW2	CHEMBL3638353
Q9BT73	CHEMBL1075137
Q9BTE7	CHEMBL4295937
Q9BTU6	CHEMBL2251
Q9BTY2	CHEMBL2271
Q9BU61	CHEMBL2363065
Q9BU89	CHEMBL4523441
Q9BUB5	CHEMBL4718
Q9BUF5	CHEMBL2095182
Q9BUL5	CHEMBL2424508
Q9BUT1	CHEMBL5169190
Q9BV23	CHEMBL2189127
