From	To
Q9BV47	CHEMBL2295562
Q9BV57	CHEMBL3817720
Q9BV86	CHEMBL4523442
Q9BVA0	CHEMBL3879844
Q9BVA1	CHEMBL2095182
Q9BVC4	CHEMBL4296661
Q9BVC4	CHEMBL4523999
Q9BVG8	CHEMBL1075119
Q9BVJ7	CHEMBL2396506
Q9BVS4	CHEMBL6000
Q9BW19	CHEMBL3351200
Q9BW60	CHEMBL6001
Q9BW91	CHEMBL4105984
Q9BW92	CHEMBL3351186
Q9BWU1	CHEMBL6002
Q9BX84	CHEMBL1628470
Q9BX93	CHEMBL4524005
Q9BXA5	CHEMBL2150838
Q9BXA6	CHEMBL3627582
Q9BXA7	CHEMBL6003
Q9BXC0	CHEMBL1075101
Q9BXC1	CHEMBL3562167
Q9BXF3	CHEMBL3108639
Q9BXM7	CHEMBL3337330
Q9BXN2	CHEMBL2034810
Q9BXR0	CHEMBL6004
Q9BXT2	CHEMBL2363032
Q9BXU1	CHEMBL6151
Q9BXW4	CHEMBL4879505
Q9BXW9	CHEMBL2157857
Q9BY08	CHEMBL2311238
Q9BY21	CHEMBL4523915
Q9BY32	CHEMBL4105788
Q9BY41	CHEMBL3192
Q9BY44	CHEMBL4295938
Q9BY64	CHEMBL6189
Q9BY66	CHEMBL5169191
Q9BYC5	CHEMBL3596087
Q9BYF1	CHEMBL3736
Q9BYG3	CHEMBL4523443
Q9BYJ9	CHEMBL5169192
Q9BYM8	CHEMBL4296109
Q9BYP7	CHEMBL6055
Q9BYT3	CHEMBL6005
Q9BYV9	CHEMBL5069364
Q9BYW2	CHEMBL3108647
Q9BYX4	CHEMBL4739862
Q9BZ11	CHEMBL6121
Q9BZ23	CHEMBL3407327
Q9BZ95	CHEMBL3108646
Q9BZE4	CHEMBL4105780
Q9BZJ3	CHEMBL2095193
Q9BZJ6	CHEMBL4523916
Q9BZJ7	CHEMBL4523917
Q9BZJ8	CHEMBL4523918
Q9BZL6	CHEMBL4900
Q9BZM1	CHEMBL6122
Q9BZM2	CHEMBL4278
Q9BZP6	CHEMBL1293197
Q9BZX2	CHEMBL2469
Q9C000	CHEMBL1741214
Q9C098	CHEMBL6123
Q9C0B1	CHEMBL2331065
Q9C0C2	CHEMBL4295939
Q9C0C9	CHEMBL4295940
Q9C0H9	CHEMBL2150836
Q9C0K7	CHEMBL4105756
Q9GZN0	CHEMBL3399910
Q9GZQ4	CHEMBL1075144
Q9GZQ6	CHEMBL5951
Q9GZQ8	CHEMBL4879514
Q9GZR1	CHEMBL1741215
Q9GZR5	CHEMBL5169195
Q9GZT4	CHEMBL4460
Q9GZT9	CHEMBL5697
Q9GZU1	CHEMBL4524043
Q9GZU7	CHEMBL1795098
Q9GZV3	CHEMBL4507
Q9GZV8	CHEMBL5214856
Q9GZV9	CHEMBL3713913
Q9GZX6	CHEMBL3712915
Q9GZZ1	CHEMBL4630854
Q9GZZ6	CHEMBL2109238
Q9GZZ9	CHEMBL2016429
Q9H008	CHEMBL5169196
Q9H015	CHEMBL2073668
Q9H093	CHEMBL5698
Q9H0A0	CHEMBL4105935
Q9H0E3	CHEMBL1229012
Q9H0E9	CHEMBL3588731
Q9H0F6	CHEMBL4296109
Q9H0H5	CHEMBL2146306
Q9H0J9	CHEMBL2429709
Q9H0K1	CHEMBL5699
Q9H0M4	CHEMBL4739863
Q9H0R8	CHEMBL4879515
Q9H160	CHEMBL3784904
Q9H1C0	CHEMBL5700
Q9H1D0	CHEMBL1628465
Q9H1R2	CHEMBL2396507
Q9H1R3	CHEMBL2777
Q9H1Y3	CHEMBL4523919
Q9H227	CHEMBL3865
Q9H228	CHEMBL2274
Q9H237	CHEMBL1255163
Q9H244	CHEMBL2001
Q9H252	CHEMBL2363011
Q9H255	CHEMBL4523454
Q9H2G2	CHEMBL4202
Q9H2H0	CHEMBL5169197
Q9H2J7	CHEMBL3351189
Q9H2K2	CHEMBL6154
Q9H2K8	CHEMBL5701
Q9H2M3	CHEMBL2163167
Q9H2S1	CHEMBL4469
Q9H2U1	CHEMBL2040704
Q9H2X3	CHEMBL2176858
Q9H2X6	CHEMBL4576
Q9H2X9	CHEMBL1615384
Q9H300	CHEMBL4879516
Q9H3H5	CHEMBL4739704
Q9H3L0	CHEMBL4879517
Q9H3M0	CHEMBL2362996
Q9H3M9	CHEMBL4630855
Q9H3N1	CHEMBL4295941
Q9H3N8	CHEMBL3759
Q9H3R0	CHEMBL6175
Q9H3S4	CHEMBL6155
Q9H3Y6	CHEMBL5703
Q9H422	CHEMBL4577
Q9H461	CHEMBL3559689
Q9H492	CHEMBL4879518
Q9H4A3	CHEMBL1075173
Q9H4A4	CHEMBL2432
Q9H4B4	CHEMBL4897
Q9H4B7	CHEMBL1915
Q9H4M9	CHEMBL4295942
Q9H4Q3	CHEMBL5214859
Q9H4Q4	CHEMBL5214854
Q9H4Y5	CHEMBL2161
Q9H5I1	CHEMBL1795177
Q9H5J4	CHEMBL5704
Q9H5X1	CHEMBL4295943
Q9H665	CHEMBL2029192
Q9H6I2	CHEMBL4523455
Q9H6P5	CHEMBL6153
Q9H6S1	CHEMBL4523456
Q9H6Z9	CHEMBL5705
Q9H773	CHEMBL3769292
Q9H792	CHEMBL3627585
Q9H7B4	CHEMBL2321643
Q9H7D0	CHEMBL4739705
Q9H7E2	CHEMBL3879852
Q9H7M9	CHEMBL4523457
Q9H7X0	CHEMBL4630856
Q9H7Z6	CHEMBL1932912
Q9H7Z7	CHEMBL4411
Q9H816	CHEMBL4105944
Q9H840	CHEMBL4105841
Q9H853	CHEMBL4295944
Q9H857	CHEMBL4295945
Q9H867	CHEMBL3588742
Q9H8M2	CHEMBL3108640
Q9H8P0	CHEMBL2363075
Q9H903	CHEMBL4105963
Q9H910	CHEMBL4295946
Q9H930	CHEMBL4105997
Q9H999	CHEMBL3407328
Q9H9A5	CHEMBL4105878
Q9H9B1	CHEMBL6031
Q9H9E3	CHEMBL4105733
Q9H9Q2	CHEMBL5706
Q9H9S0	CHEMBL3580527
Q9H9Z2	CHEMBL4523458
Q9HA47	CHEMBL5682
Q9HA64	CHEMBL4295947
Q9HAN9	CHEMBL4802016
Q9HAQ2	CHEMBL2321637
Q9HAS3	CHEMBL5707
Q9HAT2	CHEMBL4523459
Q9HAU4	CHEMBL4523460
Q9HAU8	CHEMBL3831223
Q9HAW7	CHEMBL1743317
Q9HAW8	CHEMBL1743320
Q9HAW9	CHEMBL1743318
Q9HAZ1	CHEMBL4203
Q9HAZ2	CHEMBL5214855
Q9HB03	CHEMBL5791
Q9HB14	CHEMBL4523461
Q9HB21	CHEMBL3763005
Q9HB29	CHEMBL4665591
Q9HB40	CHEMBL2189131
Q9HB55	CHEMBL5792
Q9HB71	CHEMBL4295948
Q9HB89	CHEMBL1075178
Q9HBA0	CHEMBL3119
Q9HBE4	CHEMBL4665586
Q9HBH1	CHEMBL4647
Q9HBH9	CHEMBL4204
Q9HBI0	CHEMBL5793
Q9HBI6	CHEMBL4295949
Q9HBK9	CHEMBL4295950
Q9HBL8	CHEMBL4802017
Q9HBW0	CHEMBL3724
Q9HBW9	CHEMBL4523920
Q9HBX9	CHEMBL1293316
Q9HBY0	CHEMBL1741216
Q9HBY8	CHEMBL5794
Q9HC16	CHEMBL1741217
Q9HC29	CHEMBL1293266
Q9HC38	CHEMBL4295951
Q9HC52	CHEMBL3232684
Q9HC62	CHEMBL2176776
Q9HC97	CHEMBL1293267
Q9HC98	CHEMBL4309
Q9HCE5	CHEMBL4106140
Q9HCE7	CHEMBL3879859
Q9HCF6	CHEMBL3559708
Q9HCG7	CHEMBL3761
Q9HCL2	CHEMBL3734642
Q9HCN6	CHEMBL3308912
Q9HCP0	CHEMBL2426
Q9HCR9	CHEMBL2717
Q9HCS2	CHEMBL3509589
Q9HCT0	CHEMBL2362983
Q9HCU0	CHEMBL3712975
Q9HCU8	CHEMBL2363042
Q9HCX4	CHEMBL4105799
Q9HD26	CHEMBL1741218
Q9HD36	CHEMBL5988
Q9HD64	CHEMBL4295952
Q9NNX6	CHEMBL1795114
Q9NP31	CHEMBL3217401
Q9NP56	CHEMBL4716
Q9NP58	CHEMBL2007630
Q9NP59	CHEMBL3392948
Q9NP77	CHEMBL3317331
Q9NP78	CHEMBL1293189
Q9NP80	CHEMBL2189126
Q9NP84	CHEMBL3712850
Q9NP87	CHEMBL1914260
Q9NP99	CHEMBL1697674
Q9NPA2	CHEMBL1795103
Q9NPB1	CHEMBL3751654
Q9NPC1	CHEMBL3191
Q9NPC2	CHEMBL2321614
Q9NPC7	CHEMBL5069362
Q9NPD5	CHEMBL1743121
Q9NPD8	CHEMBL4105763
Q9NPF7	CHEMBL2364154
Q9NPH3	CHEMBL4665591
Q9NPH3	CHEMBL4804256
Q9NPH5	CHEMBL1250375
Q9NPI1	CHEMBL3085622
Q9NPI8	CHEMBL2157856
Q9NPJ3	CHEMBL4295957
Q9NPP4	CHEMBL4630857
Q9NPQ8	CHEMBL4296100
Q9NQ25	CHEMBL3559386
Q9NQ66	CHEMBL4034
Q9NQ84	CHEMBL4523921
Q9NQ88	CHEMBL4295958
Q9NQ90	CHEMBL4105767
Q9NQA5	CHEMBL1628474
Q9NQB0	CHEMBL3038511
Q9NQC3	CHEMBL3712895
Q9NQC7	CHEMBL4630858
Q9NQH7	CHEMBL3831223
Q9NQR1	CHEMBL1795176
Q9NQS5	CHEMBL3714079
Q9NQS7	CHEMBL3430907
Q9NQS7	CHEMBL4106141
Q9NQU5	CHEMBL4311
Q9NQV5	CHEMBL5214857
Q9NQV6	CHEMBL5214863
Q9NQV7	CHEMBL3588737
Q9NQV8	CHEMBL5214864
Q9NQW5	CHEMBL5214861
Q9NQW7	CHEMBL3782
Q9NQX0	CHEMBL5214858
Q9NQY0	CHEMBL4295959
Q9NQZ5	CHEMBL3399912
Q9NR19	CHEMBL4523467
Q9NR20	CHEMBL1075115
Q9NR21	CHEMBL2380189
Q9NR22	CHEMBL3108648
Q9NR30	CHEMBL4296016
Q9NR31	CHEMBL4295960
Q9NR48	CHEMBL3588739
Q9NR50	CHEMBL4295961
Q9NR56	CHEMBL1293317
Q9NR61	CHEMBL3712916
Q9NR63	CHEMBL3713687
Q9NR71	CHEMBL2021754
Q9NR80	CHEMBL4296093
Q9NR82	CHEMBL2925
Q9NR96	CHEMBL5804
Q9NR97	CHEMBL5805
Q9NRA0	CHEMBL3023
Q9NRA2	CHEMBL4630859
Q9NRC8	CHEMBL2163184
Q9NRE1	CHEMBL4707
Q9NRF9	CHEMBL3833525
Q9NRG4	CHEMBL2169716
Q9NRH2	CHEMBL1908384
Q9NRL2	CHEMBL4105737
Q9NRM0	CHEMBL2052034
Q9NRM7	CHEMBL5907
Q9NRN7	CHEMBL3137295
Q9NRP7	CHEMBL4312
Q9NRR2	CHEMBL4955
Q9NRR8	CHEMBL3308925
Q9NRS4	CHEMBL2331048
Q9NRW4	CHEMBL3924
Q9NRX3	CHEMBL2363065
Q9NRX4	CHEMBL5169200
Q9NRY4	CHEMBL4523646
Q9NS00	CHEMBL2321633
Q9NS40	CHEMBL2362996
Q9NS61	CHEMBL2189164
Q9NS66	CHEMBL4523922
Q9NS67	CHEMBL4523923
Q9NS75	CHEMBL4330
Q9NS86	CHEMBL3351212
Q9NS87	CHEMBL3632454
Q9NSA0	CHEMBL2073677
Q9NSA2	CHEMBL2362996
Q9NSA3	CHEMBL4523468
Q9NSD5	CHEMBL4535
Q9NSD7	CHEMBL1628472
Q9NSD9	CHEMBL4105969
Q9NSE4	CHEMBL4105821
Q9NSI6	CHEMBL3351192
Q9NSY1	CHEMBL4522
Q9NTG7	CHEMBL4461
Q9NTK5	CHEMBL4105704
Q9NU22	CHEMBL4105779
Q9NUA8	CHEMBL5069378
Q9NUW8	CHEMBL1075138
Q9NUX5	CHEMBL5908
Q9NV35	CHEMBL4105827
Q9NVJ2	CHEMBL4295962
Q9NVM4	CHEMBL3562175
Q9NVS9	CHEMBL3271932
Q9NWH9	CHEMBL4523469
Q9NWM0	CHEMBL2176769
Q9NWM8	CHEMBL2342
Q9NWT6	CHEMBL5909
Q9NWT8	CHEMBL5910
Q9NWW9	CHEMBL4630860
Q9NWZ3	CHEMBL3778
Q9NX14	CHEMBL2363065
Q9NX46	CHEMBL4295963
Q9NX63	CHEMBL4105877
Q9NX74	CHEMBL3879825
Q9NXA8	CHEMBL2163183
Q9NXB9	CHEMBL5911
Q9NXG6	CHEMBL3047
Q9NXS2	CHEMBL3638349
Q9NY33	CHEMBL4520
Q9NY46	CHEMBL5163
Q9NY47	CHEMBL3896
Q9NY57	CHEMBL5912
Q9NY59	CHEMBL4523470
Q9NY64	CHEMBL4295964
Q9NY65	CHEMBL3714503
Q9NY91	CHEMBL1770047
Q9NYA1	CHEMBL4394
Q9NYB0	CHEMBL3751647
Q9NYB5	CHEMBL2073697
Q9NYG8	CHEMBL3714486
Q9NYJ7	CHEMBL4630888
Q9NYJ8	CHEMBL4295965
Q9NYK1	CHEMBL5936
Q9NYL2	CHEMBL3886
Q9NYM4	CHEMBL4523924
Q9NYP7	CHEMBL5937
Q9NYQ3	CHEMBL2169732
Q9NYV4	CHEMBL3559692
Q9NYV7	CHEMBL3309106
Q9NYV8	CHEMBL3309105
Q9NYV9	CHEMBL4523471
Q9NYW0	CHEMBL3559704
Q9NYW1	CHEMBL3309110
Q9NYW2	CHEMBL3988599
Q9NYW3	CHEMBL4523472
Q9NYW4	CHEMBL4523473
Q9NYW5	CHEMBL3309107
Q9NYW6	CHEMBL4523474
Q9NYW7	CHEMBL4523475
Q9NYY1	CHEMBL3713449
Q9NYY3	CHEMBL5938
Q9NYZ4	CHEMBL4630877
Q9NZ08	CHEMBL5939
Q9NZ20	CHEMBL4667
Q9NZ42	CHEMBL2374
Q9NZ45	CHEMBL1795168
Q9NZB2	CHEMBL4295966
Q9NZD1	CHEMBL4523925
Q9NZH0	CHEMBL4523926
Q9NZJ5	CHEMBL6030
Q9NZJ9	CHEMBL4295967
Q9NZK7	CHEMBL2154
Q9NZM1	CHEMBL4523476
Q9NZN5	CHEMBL4523477
Q9NZN8	CHEMBL4105920
Q9NZQ7	CHEMBL3580522
Q9NZQ8	CHEMBL1628468
Q9NZT2	CHEMBL4105797
Q9NZV8	CHEMBL5885
Q9P032	CHEMBL2363065
Q9P0G3	CHEMBL2641
Q9P0J0	CHEMBL4105781
Q9P0L2	CHEMBL5940
Q9P0U3	CHEMBL1909484
Q9P0U4	CHEMBL5169201
Q9P0X4	CHEMBL5558
Q9P0Z9	CHEMBL2254
Q9P1P5	CHEMBL4523927
Q9P1W9	CHEMBL4523
Q9P1Z3	CHEMBL1795173
Q9P246	CHEMBL4296084
Q9P275	CHEMBL4630861
Q9P286	CHEMBL4524
Q9P289	CHEMBL5941
Q9P296	CHEMBL4523478
Q9P2H5	CHEMBL4630862
Q9P2J5	CHEMBL3258
Q9P2K3	CHEMBL4296112
Q9P2K3	CHEMBL4296114
Q9P2K8	CHEMBL5358
Q9P2R7	CHEMBL4105973
Q9P2T1	CHEMBL4296017
Q9P2Y5	CHEMBL4296018
Q9UBB5	CHEMBL3707462
Q9UBC3	CHEMBL6095
Q9UBC9	CHEMBL4295970
Q9UBE0	CHEMBL1615388
Q9UBE8	CHEMBL5364
Q9UBF8	CHEMBL3268
Q9UBK2	CHEMBL6116
Q9UBL3	CHEMBL3137282
Q9UBL9	CHEMBL2531
Q9UBM7	CHEMBL2169735
Q9UBN1	CHEMBL2363032
Q9UBN4	CHEMBL4295971
Q9UBN7	CHEMBL1865
Q9UBP0	CHEMBL5169203
Q9UBQ7	CHEMBL4295972
Q9UBR1	CHEMBL3430874
Q9UBR2	CHEMBL4160
Q9UBS0	CHEMBL3111
Q9UBS5	CHEMBL2064
Q9UBT2	CHEMBL2095174
Q9UBT2	CHEMBL3137290
Q9UBT6	CHEMBL5365
Q9UBU3	CHEMBL1921664
Q9UBU7	CHEMBL4483
Q9UBU8	CHEMBL4630863
Q9UBV8	CHEMBL4105771
Q9UBX1	CHEMBL2517
Q9UBX7	CHEMBL3031
Q9UBY0	CHEMBL3133
Q9UBY5	CHEMBL3250
Q9UBZ9	CHEMBL4295973
Q9UDW1	CHEMBL2388
Q9UDY8	CHEMBL3632452
Q9UEE5	CHEMBL4525
Q9UEF7	CHEMBL4523485
Q9UEW8	CHEMBL1163108
Q9UF02	CHEMBL2363032
Q9UF12	CHEMBL4523486
Q9UF33	CHEMBL4526
Q9UFN0	CHEMBL3817722
Q9UGC6	CHEMBL4295974
Q9UGH3	CHEMBL3271
Q9UGI6	CHEMBL3381
Q9UGI9	CHEMBL3038452
Q9UGI9	CHEMBL3038457
Q9UGI9	CHEMBL4106159
Q9UGI9	CHEMBL4106162
Q9UGJ0	CHEMBL2453
Q9UGL1	CHEMBL3774295
Q9UGM1	CHEMBL2184
Q9UGN5	CHEMBL5366
Q9UGP5	CHEMBL5367
Q9UH17	CHEMBL4523487
Q9UH92	CHEMBL2062357
Q9UHC3	CHEMBL5368
Q9UHC9	CHEMBL2027
Q9UHD2	CHEMBL5408
Q9UHD8	CHEMBL4105891
Q9UHE8	CHEMBL3712956
Q9UHF0	CHEMBL3707470
Q9UHF1	CHEMBL3712972
Q9UHH9	CHEMBL4523488
Q9UHI5	CHEMBL4301
Q9UHI7	CHEMBL5209632
Q9UHI8	CHEMBL5133
Q9UHJ3	CHEMBL1764944
Q9UHL4	CHEMBL3976
Q9UHN1	CHEMBL3430903
Q9UHP3	CHEMBL4295975
Q9UHV9	CHEMBL4295976
Q9UI09	CHEMBL2363065
Q9UI30	CHEMBL4295977
Q9UI32	CHEMBL4105730
Q9UI33	CHEMBL5167
Q9UI40	CHEMBL5209635
Q9UI42	CHEMBL2644
Q9UI95	CHEMBL4524021
Q9UIF8	CHEMBL1741220
Q9UIF9	CHEMBL3108642
Q9UIG0	CHEMBL3588730
Q9UIG8	CHEMBL2073685
Q9UIJ5	CHEMBL5169204
Q9UIK4	CHEMBL3123
Q9UIQ6	CHEMBL2693
Q9UIV1	CHEMBL3616361
Q9UIX4	CHEMBL2362996
Q9UJ42	CHEMBL1777664
Q9UJ70	CHEMBL4295978
Q9UJ71	CHEMBL2176853
Q9UJ96	CHEMBL2362996
Q9UJM8	CHEMBL4229
Q9UJU2	CHEMBL3217392
Q9UJW3	CHEMBL3137291
Q9UJW3	CHEMBL3885560
Q9UK05	CHEMBL3831181
Q9UK17	CHEMBL1964
Q9UK23	CHEMBL5920
Q9UK32	CHEMBL4924
Q9UK80	CHEMBL2157852
Q9UKE5	CHEMBL4527
Q9UKG9	CHEMBL2206
Q9UKI8	CHEMBL5388
Q9UKJ3	CHEMBL4523489
Q9UKK3	CHEMBL6142
Q9UKK9	CHEMBL4105713
Q9UKL0	CHEMBL3137262
Q9UKL6	CHEMBL4523490
Q9UKM7	CHEMBL2308
Q9UKN7	CHEMBL4295979
Q9UKP6	CHEMBL3764
Q9UKR0	CHEMBL4943
Q9UKR3	CHEMBL4863
Q9UKT9	CHEMBL4739707
Q9UKU0	CHEMBL4680042
Q9UKU6	CHEMBL3886123
Q9UKV0	CHEMBL4145
Q9UKV8	CHEMBL4680043
Q9UKX2	CHEMBL4295980
Q9UKX5	CHEMBL5883
Q9UKZ1	CHEMBL4105958
Q9UL19	CHEMBL4630864
Q9UL26	CHEMBL4295981
Q9UL46	CHEMBL4295982
Q9UL51	CHEMBL1795172
Q9UL54	CHEMBL1075195
Q9UL62	CHEMBL1250411
Q9ULA0	CHEMBL2761
Q9ULC5	CHEMBL4105818
Q9ULC6	CHEMBL1909486
Q9ULD4	CHEMBL3108644
Q9ULD8	CHEMBL2363017
Q9ULH1	CHEMBL2146311
Q9ULI0	CHEMBL2176775
Q9ULJ3	CHEMBL5069368
Q9ULK0	CHEMBL4524129
Q9ULK4	CHEMBL4146
Q9ULM3	CHEMBL4296261
Q9ULM6	CHEMBL3616363
Q9ULS6	CHEMBL2362996
Q9ULU4	CHEMBL3627580
Q9ULV1	CHEMBL4523491
Q9ULV5	CHEMBL3988631
Q9ULW0	CHEMBL5389
Q9ULW2	CHEMBL4523492
Q9ULW8	CHEMBL1909488
Q9ULX7	CHEMBL3510
Q9ULY5	CHEMBL4105898
Q9ULZ9	CHEMBL2937
Q9UM07	CHEMBL6111
Q9UM11	CHEMBL4523493
Q9UM47	CHEMBL3407319
Q9UM73	CHEMBL4247
Q9UMN6	CHEMBL2189112
Q9UMR5	CHEMBL2189137
Q9UMW8	CHEMBL3407317
Q9UMX1	CHEMBL5390
Q9UN76	CHEMBL4680044
Q9UN88	CHEMBL3885575
Q9UNA0	CHEMBL2285
Q9UNA4	CHEMBL5391
Q9UNE0	CHEMBL1250376
Q9UNH5	CHEMBL1772926
Q9UNI1	CHEMBL3000
Q9UNK4	CHEMBL4281
Q9UNM6	CHEMBL2364701
Q9UNN5	CHEMBL3758063
Q9UNQ0	CHEMBL5393
Q9UNU6	CHEMBL4523494
Q9UNW8	CHEMBL3085618
Q9UP38	CHEMBL2346493
Q9UP52	CHEMBL3988361
Q9UP65	CHEMBL4834
Q9UPC5	CHEMBL3562165
Q9UPE1	CHEMBL5415
Q9UPN7	CHEMBL4105774
Q9UPN9	CHEMBL2176772
Q9UPP1	CHEMBL1938212
Q9UPS6	CHEMBL4105837
Q9UPW5	CHEMBL4523495
Q9UPY3	CHEMBL2311232
Q9UPY5	CHEMBL1075149
Q9UPY6	CHEMBL5169205
Q9UPZ9	CHEMBL1163126
Q9UQ05	CHEMBL2362996
Q9UQ07	CHEMBL4295983
Q9UQ49	CHEMBL3046
Q9UQ84	CHEMBL4523496
Q9UQ88	CHEMBL5416
Q9UQB9	CHEMBL3935
Q9UQC9	CHEMBL2364708
Q9UQD0	CHEMBL5202
Q9UQF0	CHEMBL4662944
Q9UQL6	CHEMBL2563
Q9UQM7	CHEMBL4147
Q9Y210	CHEMBL2417347
Q9Y223	CHEMBL4523504
Q9Y227	CHEMBL3313834
Q9Y230	CHEMBL2062349
Q9Y231	CHEMBL4985
Q9Y232	CHEMBL3879827
Q9Y233	CHEMBL4409
Q9Y237	CHEMBL4923
Q9Y239	CHEMBL1293222
Q9Y243	CHEMBL4816
Q9Y251	CHEMBL3921
Q9Y253	CHEMBL5542
Q9Y256	CHEMBL3411
Q9Y259	CHEMBL3112385
Q9Y263	CHEMBL6114
Q9Y265	CHEMBL3259467
Q9Y271	CHEMBL1798
Q9Y275	CHEMBL2364158
Q9Y277	CHEMBL4523505
Q9Y286	CHEMBL3603730
Q9Y294	CHEMBL3392950
Q9Y2A9	CHEMBL3325305
Q9Y2C3	CHEMBL2321635
Q9Y2C9	CHEMBL3259477
Q9Y2D0	CHEMBL3969
Q9Y2E5	CHEMBL2682
Q9Y2H1	CHEMBL4851
Q9Y2H9	CHEMBL1163128
Q9Y2I1	CHEMBL3923
Q9Y2I7	CHEMBL1938222
Q9Y2J8	CHEMBL1909487
Q9Y2K1	CHEMBL5069370
Q9Y2K2	CHEMBL6149
Q9Y2K6	CHEMBL3232682
Q9Y2K7	CHEMBL1938210
Q9Y2P5	CHEMBL5196
Q9Y2Q3	CHEMBL4491
Q9Y2R2	CHEMBL2889
Q9Y2R9	CHEMBL4295986
Q9Y2T1	CHEMBL1255167
Q9Y2T3	CHEMBL3129
Q9Y2T5	CHEMBL3297639
Q9Y2T6	CHEMBL1075322
Q9Y2U5	CHEMBL5914
Q9Y2V7	CHEMBL4105962
Q9Y2W1	CHEMBL4105820
Q9Y303	CHEMBL3217376
Q9Y305	CHEMBL4295987
Q9Y315	CHEMBL4295988
Q9Y336	CHEMBL4105860
Q9Y337	CHEMBL4447
Q9Y345	CHEMBL3060
Q9Y365	CHEMBL4523506
Q9Y375	CHEMBL2363065
Q9Y376	CHEMBL3885534
Q9Y3D0	CHEMBL4295989
Q9Y3D2	CHEMBL3509603
Q9Y3D9	CHEMBL4295990
Q9Y3Q0	CHEMBL2609
Q9Y3Q4	CHEMBL1250417
Q9Y3R4	CHEMBL3200
Q9Y3S1	CHEMBL5639
Q9Y3Z3	CHEMBL4523507
Q9Y463	CHEMBL5543
Q9Y466	CHEMBL1961788
Q9Y468	CHEMBL1287622
Q9Y478	CHEMBL3847
Q9Y496	CHEMBL5544
Q9Y4C1	CHEMBL1938209
Q9Y4D2	CHEMBL5545
Q9Y4E8	CHEMBL4523508
Q9Y4K0	CHEMBL3714029
Q9Y4K3	CHEMBL3588728
Q9Y4K4	CHEMBL4852
Q9Y4L1	CHEMBL2216741
Q9Y4P1	CHEMBL1741221
Q9Y4W6	CHEMBL4802020
Q9Y508	CHEMBL5169207
Q9Y530	CHEMBL4295991
Q9Y570	CHEMBL1293320
Q9Y572	CHEMBL1795199
Q9Y5A9	CHEMBL4295992
Q9Y5C1	CHEMBL3710485
Q9Y5K2	CHEMBL4446
Q9Y5K5	CHEMBL3407316
Q9Y5L3	CHEMBL5049
Q9Y5M8	CHEMBL4295993
Q9Y5N1	CHEMBL264
Q9Y5P4	CHEMBL3399913
Q9Y5R2	CHEMBL5050
Q9Y5S1	CHEMBL5051
Q9Y5S2	CHEMBL5052
Q9Y5S8	CHEMBL1287628
Q9Y5T5	CHEMBL4630865
Q9Y5U5	CHEMBL3712995
Q9Y5X4	CHEMBL4374
Q9Y5X5	CHEMBL5952
Q9Y5X9	CHEMBL5080
Q9Y5Y3	CHEMBL4523928
Q9Y5Y4	CHEMBL5071
Q9Y5Y5	CHEMBL3774297
Q9Y5Y6	CHEMBL3018
Q9Y5Y9	CHEMBL5451
Q9Y5Z0	CHEMBL2525
Q9Y5Z6	CHEMBL2321634
Q9Y616	CHEMBL5081
Q9Y618	CHEMBL2111363
Q9Y618	CHEMBL3885590
Q9Y618	CHEMBL3885591
Q9Y653	CHEMBL4523929
Q9Y657	CHEMBL4523509
Q9Y694	CHEMBL1955711
Q9Y698	CHEMBL4296111
Q9Y6A2	CHEMBL4523510
Q9Y6C9	CHEMBL4523511
Q9Y6D5	CHEMBL4105732
Q9Y6E0	CHEMBL5082
Q9Y6E7	CHEMBL2163185
Q9Y6F1	CHEMBL5083
Q9Y6F8	CHEMBL3879864
Q9Y6H5	CHEMBL1926494
Q9Y6I3	CHEMBL3259465
Q9Y6I9	CHEMBL4295994
Q9Y6K0	CHEMBL4105740
Q9Y6K1	CHEMBL1992
Q9Y6K9	CHEMBL4967
Q9Y6L6	CHEMBL1697668
Q9Y6L7	CHEMBL4295995
Q9Y6M4	CHEMBL5084
Q9Y6M7	CHEMBL3774290
Q9Y6M9	CHEMBL2363065
Q9Y6N3	CHEMBL2364708
Q9Y6N5	CHEMBL4523512
Q9Y6N6	CHEMBL2364187
Q9Y6Q9	CHEMBL1615382
Q9Y6R4	CHEMBL4853
Q9Y6T7	CHEMBL4105755
Q9Y6W6	CHEMBL2396511
Q9Y6W8	CHEMBL3712953
Q9Y6Y9	CHEMBL2375202
